id,timestamp,longitude,latitude,description,geometry
0,1994/05/13 00:00:00+00,-121.8053,48.64056,Report 60: Missing Cattle and large footprints found Class B; Skagit County,POINT (-121.8053 48.64056)
172,2008/09/29 00:00:00+00,-122.3574,46.878,Report 24835: Man hears possible vocalizations close to his home near Eatonville Class B; Pierce County,POINT (-122.3574 46.878)
173,2008/09/14 00:00:00+00,-121.6321,46.99857,Report 24876: Man camping alone hears possible wood knock and vocalization near Greenwater Class B; Pierce County,POINT (-121.6321 46.99857)
174,2008/11/26 00:00:00+00,-121.718,45.9216,Report 25194: Father and son hear a wood knock and find large human-like barefoot tracks while hunting near Trout Lake Class B; Skamania County,POINT (-121.718 45.9216)
175,1980/08/15 00:00:00+00,-123.0533,47.71782,Report 25462: Man remembers an encounter while fly fishing at a remote lake in the Olympic Mountains near Hood Canal Class B; Jefferson County,POINT (-123.0533 47.71782)
176,2009/03/19 00:00:00+00,-122.5089,48.17107,Report 25621: Possible vocalizations heard on Camano Island  Class B; Island County,POINT (-122.5089 48.17107)
177,2006/10/14 00:00:00+00,-118.5905,48.51673,Report 25722: Possible reoccurring activity at a hunting spot near Republic Class B; Ferry County,POINT (-118.5905 48.51673)
178,2008/08/15 00:00:00+00,-121.851,48.13025,Report 25882: Large rock thrown while two friends sit by campfire on Green Mountain Class B; Snohomish County,POINT (-121.851 48.13025)
179,2009/05/17 00:00:00+00,-122.6361,46.51479,Report 25976: Fishermen at boat launch hear monkey-like vocalizations near Salkum Class B; Lewis County,POINT (-122.6361 46.51479)
180,2008/10/05 00:00:00+00,-121.2957,46.52485,Report 25999: Hunter reports hearing loud wood knocking NW of Tieton Class B; Yakima County,POINT (-121.2957 46.52485)
181,2005/03/01 00:00:00+00,-118.5545,48.7844,Report 26035: Possible vocalizations heard and large footprints found near Malo Class B; Ferry County,POINT (-118.5545 48.7844)
182,1995/07/01 00:00:00+00,-118.4102,48.95876,Report 26222: Woman recalls strange creature dashing across road north of Republic Class B; Ferry County,POINT (-118.4102 48.95876)
183,2002/05/15 00:00:00+00,-121.4008,47.97205,Report 26353: Hikers hear possible vocalizations near Poodle Dog Pass outside Monte Cristo Class B; Snohomish County,POINT (-121.4008 47.97205)
184,1979/07/15 00:00:00+00,-124.0273,46.31401,Report 26440: Hitchhiker hears loud vocalization just outside Ilwaco Class B; Pacific County,POINT (-124.0273 46.31401)
185,2009/09/09 00:00:00+00,-121.7576,45.96578,Report 26572: Backpacker hears multiple vocalizations while camping near Trout Lake Class B; Skamania County,POINT (-121.7576 45.96578)
186,2009/09/12 00:00:00+00,-122.5572,46.38448,Report 26580: Two hunters are followed by an unseen creature near Toutle Class B; Cowlitz County,POINT (-122.5572 46.38448)
187,2008/11/19 00:00:00+00,-122.0571,46.81398,"Report 26759: Two hunters describe vocalizations, stalking, rock-throwing, near Elbe Class B; Pierce County",POINT (-122.0571 46.81398)
188,2010/06/09 00:00:00+00,-122.5319,46.49406,Report 27865: Possible activity described around a home near Mossyrock Class B; Lewis County,POINT (-122.5319 46.49406)
189,1980/09/15 00:00:00+00,-122.8722,46.50105,Report 27897: Memory told of being followed and hearing possible vocalizations at a house near Napavine Class B; Lewis County,POINT (-122.8722 46.50105)
190,2010/06/25 00:00:00+00,-122.0566,46.75225,Report 27923: Man and granddaughter hear possible vocals of two creatures approaching them near Ashford Class B; Pierce County,POINT (-122.0566 46.75225)
191,2010/08/25 00:00:00+00,-124.6802,48.27646,Report 28087: Possible nighttime encounter while camping at Shi Shi Beach Class B; Clallam County,POINT (-124.6802 48.27646)
192,1977/10/01 00:00:00+00,-122.6997,46.98578,Report 28197: Man recalls his possible nighttime encounter while instructing at Ft. Lewis Class B; Pierce County,POINT (-122.6997 46.98578)
193,2010/09/04 00:00:00+00,-123.2259,47.46872,Report 28207: Campers at Lake Cushman hear possible vocalizations  Class B; Mason County,POINT (-123.2259 47.46872)
194,2000/10/15 00:00:00+00,-122.2842,46.55354,Report 28301: Woman recalls as a young girl possibly watching a sasquatch chase a deer through a cemetary in Morton Class B; Lewis County,POINT (-122.2842 46.55354)
195,2010/09/25 00:00:00+00,-121.921,45.83632,Report 28307: Couple hear strange vocalization at their cabin near Carson Class B; Skamania County,POINT (-121.921 45.83632)
196,2002/06/15 00:00:00+00,-123.0235,46.50835,"Report 28409: ""Chimp-like"" animal briefly seen by backcountry horseman near Winlock Class B; Lewis County",POINT (-123.0235 46.50835)
197,2011/01/25 00:00:00+00,-123.1267,47.29435,Report 28485: Possible daytime encounter by a family hiking near Lake Cushman Class B; Mason County,POINT (-123.1267 47.29435)
198,2011/01/11 00:00:00+00,-123.2005,47.41995,Report 28487: Possible vocalization heard near Lake Cushman and Dow Mountain Class B; Mason County,POINT (-123.2005 47.41995)
199,2010/11/17 00:00:00+00,-123.7095,46.82742,Report 28532: Hunter near Raymond hears what sounds like a sasquatch chasing and killing a deer Class B; Grays Harbor County,POINT (-123.7095 46.82742)
200,2011/01/16 00:00:00+00,-123.5436,47.94485,Report 28739: Hikers find large barefoot prints on the Elwha River Trail Class B; Clallam County,POINT (-123.5436 47.94485)
201,2002/08/01 00:00:00+00,-124.2306,47.2838,Report 28781: Two witnesses see strange quadruped from truck near Moclips  Class B; Grays Harbor County,POINT (-124.2306 47.2838)
202,2011/01/25 00:00:00+00,-122.5552,47.77293,Report 28823: Driver notices a tall dark figure behind a tree near Kingston  Class B; Kitsap County,POINT (-122.5552 47.77293)
203,2011/02/04 00:00:00+00,-122.7043,46.86044,Report 28856: Young man staying up late hears and records possible vocalizations near Rainier Class B; Thurston County,POINT (-122.7043 46.86044)
204,2008/10/01 00:00:00+00,-118.4379,48.60844,Report 29045: Possible howls and footprints in Colville National Forest Class B; Ferry County,POINT (-118.4379 48.60844)
205,2011/04/26 00:00:00+00,-121.6692,47.90079,Report 29170: Man hears strange calls while hiking near swamp at Wallace Falls State Park Class B; Snohomish County,POINT (-121.6692 47.90079)
206,2011/05/20 00:00:00+00,-122.6317,46.97441,Report 29303: Man and dog enjoying the evening on a river have rocks thrown toward them near Yelm Class B; Pierce County,POINT (-122.6317 46.97441)
207,2001/04/20 00:00:00+00,-123.4013,46.71103,Report 29700: Salmon surveyor has unusual experience near confluence of Fall River and Boss Creek Class B; Pacific County,POINT (-123.4013 46.71103)
208,1993/04/15 00:00:00+00,-122.6028,47.147,Report 29975: Woman recalls driving at night and feeling her car get shoved by a large biped near Steilacoom Class B; Pierce County,POINT (-122.6028 47.147)
209,2011/08/17 00:00:00+00,-119.8428,48.6584,Report 30459: Campers record strange evening and morning vocalizations near Salmon Meadows Class B; Okanogan County,POINT (-119.8428 48.6584)
210,2009/07/06 00:00:00+00,-122.1676,47.7925,Report 30670: Night time foot race with an unseen animal near Woodinville Class B; Snohomish County,POINT (-122.1676 47.7925)
211,2011/11/09 00:00:00+00,-120.8032,48.58177,Report 31052: Driver observes two dark figures on the roadside near Rainy Pass Class B; Skagit County,POINT (-120.8032 48.58177)
212,1978/08/15 00:00:00+00,-120.7744,48.19984,Report 31427: Memory of a possible night-time sighting as a youth playing 'Hide and Go Seek' in Holden Village Class B; Chelan County,POINT (-120.7744 48.19984)
213,2011/07/03 00:00:00+00,-121.6014,46.68102,Report 31749: Vigorous wood knocking and vocalizations unnerve a backpacker near Packwood. Class B; Lewis County,POINT (-121.6014 46.68102)
214,2012/01/22 00:00:00+00,-122.5308,46.59632,Report 32696: Rural resident records audio and photographs snow trackway near Cinebar Class B; Lewis County,POINT (-122.5308 46.59632)
215,1949/09/15 00:00:00+00,-120.5949,48.9651,Report 33793: Memory told of hearing possible daytime knocking while working as a Fire Guard in the Pasayten Wilderness Class B; Okanogan County,POINT (-120.5949 48.9651)
216,1981/05/15 00:00:00+00,-122.7372,46.48508,Report 33867: Memory told of a possible encounter while fishing near Salkum Class B; Cowlitz County,POINT (-122.7372 46.48508)
217,2007/03/15 00:00:00+00,-122.1253,47.6633,Report 34479: Woman walking dogs hears possible vocalizations and knocks in Marymoor Park Class B; King County,POINT (-122.1253 47.6633)
218,2012/06/02 00:00:00+00,-124.199,47.19006,Report 35669: Possible rock throwing incident while taking photos off of Hwy. 109 near Pacific Beach  Class B; Grays Harbor County,POINT (-124.199 47.19006)
219,2012/05/18 00:00:00+00,-122.0246,46.75953,"Report 36310: Family has frequent visits by someone they call the ""Screaming Man"" near Ashford Class B; Pierce County",POINT (-122.0246 46.75953)
220,2012/10/07 00:00:00+00,-121.4234,47.04433,Report 36618: Loud late night stomping frightens backpackers near Echo Lake  Class B; Pierce County,POINT (-121.4234 47.04433)
221,2012/08/25 00:00:00+00,-121.4469,48.04725,Report 36647: Campers disturbed by approaching vocalizations and unseen visitor off the Mtn. Loop Highway Class B; Snohomish County,POINT (-121.4469 48.04725)
222,2012/09/22 00:00:00+00,-120.55,47.83843,Report 36726: Possible nighttime encounter at a couple's campsite near Plain Class B; Chelan County,POINT (-120.55 47.83843)
223,2000/09/02 00:00:00+00,-121.7915,48.0744,Report 37307: Rocks thrown at two hikers on Heather Lake Trail Class B; Snohomish County,POINT (-121.7915 48.0744)
224,2008/09/13 00:00:00+00,-121.3552,48.02073,"Report 38046: A loud, unknown vocalization startles solo hiker on shore of Goat Lake Class B; Snohomish County",POINT (-121.3552 48.02073)
225,2012/10/15 00:00:00+00,-122.157,47.06045,Report 38413: Homeowner hears unusual vocalizations in his backyard near Orting Class B; Pierce County,POINT (-122.157 47.06045)
226,2012/05/02 00:00:00+00,-119.6985,48.57806,Report 39610: Fisherman experiences possible daytime activity three consecutive trips near Conconully Class B; Okanogan County,POINT (-119.6985 48.57806)
227,1971/10/15 00:00:00+00,-121.9683,48.0835,Report 39858: Memory told of a possible nighttime sighting outside a home in Granite Falls Class B; Snohomish County,POINT (-121.9683 48.0835)
228,1982/01/23 00:00:00+00,-122.9714,47.6653,Report 40378: Fishermen recount having large rocks thrown at them while fishing Steelhead on the Duckabush River Class B; Jefferson County,POINT (-122.9714 47.6653)
229,2013/08/07 00:00:00+00,-121.5186,48.10892,Report 41825: Bear hunter unnerved by thrashing in the bushes by unseen animal near Verlot Class B; Snohomish County,POINT (-121.5186 48.10892)
230,2013/09/21 00:00:00+00,-123.1592,47.61922,Report 42304: Camper photographs possible footprints at Lena Lake in the Buckhorn Wilderness Class B; Jefferson County,POINT (-123.1592 47.61922)
231,1982/11/15 00:00:00+00,-123.8859,47.49367,Report 42408: Elk Hunter recalls observing what he thought was another hunter near Lake Quinault Class B; Jefferson County,POINT (-123.8859 47.49367)
232,2013/11/20 00:00:00+00,-122.2138,48.27656,Report 43757: Rocks and growls spook carpenters working at a home with ongoing activity near Stanwood Class B; Snohomish County,POINT (-122.2138 48.27656)
233,1998/11/07 00:00:00+00,-121.5314,46.46447,Report 43823: Lifelong hunter and fisherman has possible vocalization experiences near Packwood Class B; Lewis County,POINT (-121.5314 46.46447)
234,1974/09/15 00:00:00+00,-121.7363,48.07834,Report 43911: Memory told of screaming creature terrifying campers at Gold Basin Campground along the Mountain Loop Highway Class B; Snohomish County,POINT (-121.7363 48.07834)
235,2003/07/01 00:00:00+00,-122.1357,47.8465,Report 44489: Witness recalls unknown animal seen crossing road near Snohomish Class B; Snohomish County,POINT (-122.1357 47.8465)
236,2014/05/02 00:00:00+00,-122.0775,47.34072,Report 44946: Couple awakened by very loud howls near Maple Valley Class B; King County,POINT (-122.0775 47.34072)
237,2014/06/08 00:00:00+00,-121.3034,46.85524,Report 45360: Campers sleeping inside their tent hear clacking and are touched near Bumping Lake Class B; Yakima County,POINT (-121.3034 46.85524)
238,2014/09/08 00:00:00+00,-122.941,47.67304,Report 46477: For two nights campers are scared by loud vocalizations near Brinnon Class B; Jefferson County,POINT (-122.941 47.67304)
239,2014/03/15 00:00:00+00,-124.1526,46.96114,Report 46520: Homeowner has possible encounter while in his yard near Ocean Shores Class B; Grays Harbor County,POINT (-124.1526 46.96114)
240,2014/09/15 00:00:00+00,-121.3201,46.73581,"Report 46546: Mother and son, while backpacking, experience a possible night-time camp approach near Natches Class B; Yakima County",POINT (-121.3201 46.73581)
241,2014/10/08 00:00:00+00,-122.0669,47.1352,Report 46769: Mushroom picking couple scared out of a forest near Wilkeson Class B; Pierce County,POINT (-122.0669 47.1352)
242,2014/10/19 00:00:00+00,-119.9417,48.44425,Report 46809: Possible tracks photographed by an LEO hiking North of Loup Loup Pass Class B; Okanogan County,POINT (-119.9417 48.44425)
243,2014/09/06 00:00:00+00,-120.793,48.50999,"Report 47014: Hikers hear ""weird vocal exchange"" from unknowns near Lake Ann  Class B; Chelan County",POINT (-120.793 48.50999)
244,2014/11/07 00:00:00+00,-122.3677,47.03189,Report 47035: Resident outside for a smoke in the early morning hours hears strange vocalizations near Spanaway Class B; Pierce County,POINT (-122.3677 47.03189)
245,2014/10/21 00:00:00+00,-121.1057,47.82636,Report 47115: Hiker near Stevens Pass alarmed by very close and loud vocalizations of unknown origin Class B; Snohomish County,POINT (-121.1057 47.82636)
246,2014/06/14 00:00:00+00,-121.3455,48.43505,Report 47161: Dark figure observed thru binoculars during an afternoon on Baker Lake near Swift Creek Class B; Whatcom County,POINT (-121.3455 48.43505)
247,2010/09/15 00:00:00+00,-117.167,47.5505,Report 47470: Grouse hunters have possible late evening sighting near Mica Peak Class B; Spokane County,POINT (-117.167 47.5505)
248,2015/05/09 00:00:00+00,-121.3539,48.13261,Report 48652: Target shooter hears strange sounds (see video) and finds possible tree-breaks and prints off of the Mountain Loop Highway Class B; Snohomish County,POINT (-121.3539 48.13261)
249,2015/05/23 00:00:00+00,-119.182,48.64385,Report 48777: Campers hear possible night-time responses near Aeneas Valley Road Class B; Okanogan County,POINT (-119.182 48.64385)
250,2013/06/02 00:00:00+00,-122.4607,46.64191,Report 48797: Men exploring logging roads hear possible knocks and a branch break near Cinebar Class B; Lewis County,POINT (-122.4607 46.64191)
251,2014/12/15 00:00:00+00,-120.7219,47.72298,Report 48932: Snowplow driver has possible night-time sighting near Coles Corner Class B; Chelan County,POINT (-120.7219 47.72298)
252,2015/08/04 00:00:00+00,-120.502,48.64185,Report 49504: Possible evening interaction by a river west of Mazama Class B; Okanogan County,POINT (-120.502 48.64185)
253,2012/06/01 00:00:00+00,-122.6246,47.09982,Report 50160: Gibberish-like talking heard at a residence near DuPont Class B; Pierce County,POINT (-122.6246 47.09982)
254,2004/10/15 00:00:00+00,-117.9368,48.36624,(New)            Report 50212: Hunters hear aggressive yells and knocks near Addy for over an hour Class B; Stevens County,POINT (-117.9368 48.36624)
255,1970/10/15 00:00:00+00,-119.0709,48.40859,Report 50659: Young man has several possible day-time encounters near Moses Mountain in the '70s Class B; Okanogan County,POINT (-119.0709 48.40859)
256,1997/06/24 00:00:00+00,-122.6755,46.958,Report 50678: Marines on a training mission have a possible night encounter on Fort Lewis Class B; Pierce County,POINT (-122.6755 46.958)
257,2016/03/16 00:00:00+00,-122.1625,47.172,Report 51499: Woman and her daughter hear strange vocalizations near Bonney Lake Class B; Pierce County,POINT (-122.1625 47.172)
258,2016/04/05 00:00:00+00,-121.6785,47.6016,Report 51753: Unseen visitor unnerves 3 friends with repeated stick throwing near North Bend Class B; King County,POINT (-121.6785 47.6016)
259,2013/10/24 00:00:00+00,-117.5853,48.80483,(New)            Report 51816: Hunter hears possible knocks after evening meal near Smackout Creek Road. Class B; Stevens County,POINT (-117.5853 48.80483)
260,2000/07/30 00:00:00+00,-121.0415,47.47745,Report 175: Campers encounter large animal near Cle Elum Class C; Kittitas County,POINT (-121.0415 47.47745)
261,1999/03/19 00:00:00+00,-124.2933,47.57778,Report 945: Creature with red glowing eyes seen Class C; Jefferson County,POINT (-124.2933 47.57778)
